Course_ID,Course_Name,Category,Subcategory,Language,Instructor,Duration_Hours,Views,Ratings,Number_of_Reviews,Skills,Skill_Count,Subtitles,Course_Level,Course_Price,Enrollment,Course_Date,Course_Year,Course_Month,Views_Outlier,Duration_Outlier
CRS10346,Practical Business Strategy Projects,Business,Business Strategy,Mandarin,David Weber,6.4,7197,4.8,75,AWS,1,Yes,Beginner,24.99,1275,2025-05-11,2025,5,False,False
CRS10777,Cloud Computing for Beginners,It & Software,Cloud Computing,French,Priya Singh,11.1,3892,3.6,205,React,1,Yes,Intermediate,24.99,431,2024-09-05,2024,9,False,False
CRS10242,Mastering Videography in 2025,Photography & Video,Videography,English,Maria Reddy,10.9,3527,4.0,168,Guitar,1,No,Intermediate,59.99,266,2025-10-15,2025,10,False,False
CRS10014,Music Production: Zero to Hero,Music,Music Production,English,Rahul Zhang,3.4,3593,4.0,172,"Java, Financial Modeling, Tableau",3,Yes,Advanced,19.99,582,2023-11-20,2023,11,False,False
CRS10316,Advanced Network & Security Masterclass,It & Software,Network & Security,Portuguese,Sara Rossi,3.2,3002,4.1,82,"Guitar, AWS, Copywriting, React",4,No,All Levels,49.99,420,2023-10-25,2023,10,False,False
CRS10601,Practical Music Production Projects,Music,Music Production,Spanish,Fatima Brown,9.3,3966,4.7,159,"Scrum, Azure, JavaScript",3,No,All Levels,34.99,739,2025-04-20,2025,4,False,False
CRS10388,Music Production: Zero to Hero,Music,Music Production,Hindi,Hiro Singh,3.9,3709,4.3,53,"Unreal Engine, Financial Modeling, Statistics, Azure",4,Yes,Beginner,0.0,695,2025-08-05,2025,8,False,False
CRS10274,The Ultimate Cloud Computing Course,It & Software,Cloud Computing,Arabic,Noah Kim,7.2,2555,4.3,132,Music Theory,1,Yes,Intermediate,12.99,502,2023-03-16,2023,3,False,False
CRS10167,Database Design Crash Course,Development,Database Design,Hindi,Wei Ito,10.2,1235,4.0,57,JavaScript,1,No,Beginner,19.99,184,2026-01-01,2026,1,False,False
CRS10647,Mastering Video Editing in 2025,Photography & Video,Video Editing,Portuguese,Kenji Khan,5.9,831,4.4,31,"HTML/CSS, 3D Modeling, Machine Learning",3,Yes,Intermediate,49.99,187,2023-03-25,2023,3,False,False
CRS10485,Advanced Data Science Masterclass,It & Software,Data Science,Portuguese,John Garcia,9.1,7876,4.3,410,"After Effects, Agile, Java, React",4,No,All Levels,0.0,1157,2025-01-14,2025,1,False,False
CRS10849,Career Development Crash Course,Personal Development,Career Development,Hindi,Anastasia Diaz,5.1,7478,3.6,190,"Unreal Engine, Financial Modeling, Java, Unity, Networking",5,No,Beginner,12.99,1513,2025-07-18,2025,7,False,False
CRS10505,Project Management Crash Course,Business,Project Management,Mandarin,Carlos Fernandez,6.3,10175,4.5,538,SEO,1,No,Beginner,49.99,2538,2023-12-17,2023,12,False,False
CRS10244,The Ultimate Digital Marketing Course,Marketing,Digital Marketing,French,John Sharma,5.8,1069,4.3,27,"Machine Learning, Scrum, Node.js, Power BI",4,No,All Levels,24.99,138,2023-04-30,2023,4,False,False
CRS10567,Video Editing: Zero to Hero,Photography & Video,Video Editing,Arabic,Kenji Reddy,10.8,1813,4.0,45,"JavaScript, Copywriting, Negotiation, C++, Node.js",5,No,Beginner,59.99,428,2023-12-13,2023,12,False,False
CRS10563,The Ultimate Graphic Design Course,Design,Graphic Design,Spanish,Aarav Chen,1.7,1561,4.4,51,"Financial Modeling, Piano, Tableau",3,Yes,Intermediate,24.99,148,2026-01-01,2026,1,False,False
CRS10687,Complete Video Editing Bootcamp,Photography & Video,Video Editing,German,David Diaz,6.4,11666,4.3,469,"React, Unreal Engine, Java, Music Theory, Google Ads",5,Yes,Advanced,9.99,1658,2025-01-26,2025,1,False,False
CRS10190,The Ultimate Personal Finance Course,Personal Development,Personal Finance,Arabic,Aarav Rossi,5.1,3315,3.9,91,"Piano, Music Theory, Accounting",3,Yes,Beginner,9.99,187,2025-10-05,2025,10,False,False
CRS10783,Entrepreneurship for Beginners,Business,Entrepreneurship,Arabic,Emily Ali,4.4,14799,3.7,833,"Power BI, Node.js, Unreal Engine",3,Yes,Intermediate,24.99,3587,2024-10-02,2024,10,False,False
CRS10700,Complete Database Design Bootcamp,Development,Database Design,English,Lucia Sharma,3.1,2957,4.4,34,"AWS, JavaScript, Power BI, Accounting, Kubernetes",5,No,All Levels,24.99,735,2023-06-05,2023,6,False,False
CRS10476,Mastering Personal Finance in 2025,Personal Development,Personal Finance,Hindi,Maria Reddy,12.9,5930,3.9,127,"Piano, Data Visualization",2,Yes,Intermediate,0.0,435,2023-10-10,2023,10,False,False
CRS10682,Graphic Design: Zero to Hero,Design,Graphic Design,French,Daniel Patel,7.3,4055,3.5,171,"Google Ads, Unreal Engine, Data Visualization, Video Editing, Node.js",5,Yes,All Levels,19.99,616,2024-12-07,2024,12,False,False
CRS10511,The Ultimate Leadership Course,Personal Development,Leadership,German,Michael Khan,7.9,6405,4.7,254,"Figma, Accounting",2,No,All Levels,79.99,388,2025-11-17,2025,11,False,False
CRS10059,Complete Videography Bootcamp,Photography & Video,Videography,German,Maria Zhang,5.8,3433,4.0,0,"Figma, JavaScript, Financial Modeling, Piano",4,No,Advanced,79.99,761,2024-04-08,2024,4,False,False
CRS10475,The Ultimate Videography Course,Photography & Video,Videography,Spanish,Michael Patel,9.4,5132,4.1,207,"Guitar, Networking, Figma, Statistics, Machine Learning",5,No,All Levels,59.99,421,2024-03-25,2024,3,False,False
CRS10561,The Ultimate Video Editing Course,Photography & Video,Video Editing,French,Emily Garcia,12.5,5852,4.5,88,Financial Modeling,1,Yes,Intermediate,49.99,494,2025-09-28,2025,9,False,False
CRS10748,SEO Crash Course,Marketing,Seo,Mandarin,Sofia Kim,5.9,7782,4.3,244,"C++, Excel, Machine Learning, Power BI",4,No,Beginner,9.99,505,2023-08-09,2023,8,False,False
CRS10253,Data Science: Zero to Hero,It & Software,Data Science,English,Lucia Khan,4.6,3400,4.4,121,Negotiation,1,Yes,Beginner,19.99,850,2025-07-10,2025,7,False,False
CRS10022,Practical Personal Finance Projects,Personal Development,Personal Finance,Arabic,Noah Kumar,5.3,4273,4.3,248,"Machine Learning, Google Ads",2,No,Advanced,0.0,428,2024-04-26,2024,4,False,False
CRS10314,Game Development for Beginners,Development,Game Development,Hindi,Thomas Novak,7.0,4070,5.0,104,"Public Speaking, Networking, Unity",3,Yes,All Levels,49.99,587,2024-09-14,2024,9,False,False
CRS10460,UX/UI Design Crash Course,Design,Ux/Ui Design,English,John Smith,4.4,971,4.6,44,"Figma, Negotiation",2,No,Beginner,59.99,66,2025-05-24,2025,5,False,False
CRS10161,Career Development: Zero to Hero,Personal Development,Career Development,Hindi,Fatima Chen,2.8,9505,4.2,544,Negotiation,1,No,All Levels,0.0,1363,2025-06-02,2025,6,False,False
CRS10277,Complete Personal Finance Bootcamp,Personal Development,Personal Finance,Spanish,Emily Brown,7.6,2557,4.0,127,"Unreal Engine, Unity",2,No,All Levels,79.99,232,2024-12-29,2024,12,False,False
CRS10192,Practical Videography Projects,Photography & Video,Videography,Japanese,Lucia Garcia,4.2,5700,4.4,256,"JavaScript, Statistics",2,Yes,Advanced,59.99,319,2025-02-26,2025,2,False,False
CRS10386,Mobile Development: Zero to Hero,Development,Mobile Development,German,Thomas Khan,5.9,13961,4.0,360,"Kubernetes, HTML/CSS, Video Editing, Public Speaking",4,No,Advanced,99.99,982,2024-06-19,2024,6,False,False
CRS10806,Advanced Network & Security Masterclass,It & Software,Network & Security,Hindi,Kenji Ito,3.4,3334,4.7,147,Kubernetes,1,Yes,All Levels,34.99,375,2023-07-21,2023,7,False,False
CRS10414,Instruments: Zero to Hero,Music,Instruments,Arabic,Anastasia Brown,6.4,3857,4.3,184,After Effects,1,Yes,Intermediate,24.99,317,2025-08-08,2025,8,False,False
CRS10492,IT Certifications Crash Course,It & Software,It Certifications,French,Sara Ito,8.0,10911,4.9,519,"SQL, Copywriting, Video Editing",3,No,Beginner,49.99,2297,2025-07-22,2025,7,False,False
CRS10344,Music Theory for Beginners,Music,Music Theory,German,Lucia Khan,13.0,6474,4.3,184,"SQL, Unreal Engine, Excel",3,Yes,Beginner,99.99,480,2024-05-05,2024,5,False,False
CRS10770,Advanced Music Production Masterclass,Music,Music Production,French,Yusuf Mueller,5.1,301,3.8,3,"AWS, Cybersecurity Basics, Figma",3,No,Intermediate,0.0,50,2024-04-25,2024,4,False,False
CRS10309,Programming Languages Crash Course,Development,Programming Languages,Arabic,Yusuf Zhang,6.2,3898,4.1,74,"Python, Data Visualization, Kubernetes, Java, Financial Modeling",5,Yes,Beginner,0.0,891,2025-09-09,2025,9,False,False
CRS10662,Advanced Content Marketing Masterclass,Marketing,Content Marketing,French,Michael Chen,4.0,21034,4.4,983,Data Visualization,1,No,All Levels,19.99,3618,2024-01-24,2024,1,True,False
CRS10131,Practical Network & Security Projects,It & Software,Network & Security,Japanese,Rahul Zhang,7.7,14641,4.8,166,"Guitar, Excel, Agile",3,No,All Levels,0.0,1382,2024-05-21,2024,5,False,False
CRS10664,Digital Marketing: Zero to Hero,Marketing,Digital Marketing,Mandarin,Hiro Fernandez,2.3,611,4.3,28,"Docker, Java, Music Theory, Excel",4,No,Beginner,0.0,33,2024-04-13,2024,4,False,False
CRS10100,UX/UI Design Crash Course,Design,Ux/Ui Design,Mandarin,John Brown,6.0,1613,4.5,85,"Cybersecurity Basics, Public Speaking",2,No,Beginner,19.99,344,2025-02-24,2025,2,False,False
CRS10373,Mastering Videography in 2025,Photography & Video,Videography,Japanese,Aisha Fernandez,5.8,1968,4.7,0,"Negotiation, Node.js, AWS, SQL, Guitar",5,No,Intermediate,19.99,216,2025-05-15,2025,5,False,False
CRS10088,The Ultimate Career Development Course,Personal Development,Career Development,Mandarin,Noah Costa,5.6,9205,4.1,110,SEO,1,No,Intermediate,0.0,771,2023-04-14,2023,4,False,False
CRS10459,Design Tools for Beginners,Design,Design Tools,Arabic,Neha Zhang,5.4,9983,5.0,104,"Docker, Unity",2,No,Intermediate,12.99,1676,2023-09-04,2023,9,False,False
CRS10331,Finance: Zero to Hero,Business,Finance,Portuguese,David Fernandez,4.4,1595,4.4,23,Figma,1,Yes,All Levels,19.99,369,2024-07-13,2024,7,False,False
CRS10215,Design Tools Crash Course,Design,Design Tools,Portuguese,Anastasia Reddy,15.4,13576,4.8,282,"Java, After Effects, Cybersecurity Basics, Figma",4,No,Beginner,19.99,2467,2026-01-18,2026,1,False,True
CRS10467,Career Development: Zero to Hero,Personal Development,Career Development,Japanese,Olga Petrov,15.3,1385,4.1,15,Financial Modeling,1,Yes,Advanced,9.99,152,2024-06-08,2024,6,False,True
CRS10122,3D & Animation Crash Course,Design,3D & Animation,German,Kenji Nguyen,6.0,13400,4.1,358,"Guitar, Azure, Piano, SQL, Scrum",5,No,Intermediate,49.99,2823,2024-08-19,2024,8,False,False
CRS10615,Advanced 3D & Animation Masterclass,Design,3D & Animation,Portuguese,Grace Zhang,1.4,10552,3.7,155,"3D Modeling, C++",2,Yes,Intermediate,34.99,1192,2023-12-18,2023,12,False,False
CRS10021,The Ultimate Content Marketing Course,Marketing,Content Marketing,Mandarin,Isabella Khan,2.4,2913,4.5,76,"Azure, HTML/CSS, 3D Modeling, Copywriting",4,No,Beginner,19.99,447,2024-08-10,2024,8,False,False
CRS10701,Mastering Sales in 2025,Business,Sales,German,Lucia Fernandez,11.1,2703,5.0,95,Cybersecurity Basics,1,Yes,Beginner,0.0,600,2024-04-25,2024,4,False,False
CRS10072,Complete Network & Security Bootcamp,It & Software,Network & Security,Mandarin,Anastasia Patel,6.0,55874,4.0,2191,"Figma, Guitar, Photoshop, Copywriting",4,No,All Levels,12.99,12863,2025-01-23,2025,1,True,False
CRS10107,Complete Music Theory Bootcamp,Music,Music Theory,French,Kenji Ali,3.1,3631,4.1,206,Java,1,No,Advanced,12.99,313,2024-10-15,2024,10,False,False
CRS10271,Mobile Development for Beginners,Development,Mobile Development,Portuguese,Lucia Singh,6.3,7900,4.3,191,Java,1,No,All Levels,59.99,1684,2024-11-17,2024,11,False,False
CRS10436,Music Theory: Zero to Hero,Music,Music Theory,Spanish,Michael Chen,6.4,1696,5.0,95,"Figma, 3D Modeling, Unreal Engine",3,Yes,Advanced,34.99,320,2025-02-20,2025,2,False,False
CRS10103,The Ultimate Cloud Computing Course,It & Software,Cloud Computing,Japanese,Sara Fernandez,3.2,6960,3.9,170,"Agile, Power BI, Scrum, Java, Video Editing",5,No,Beginner,59.99,1157,2025-08-04,2025,8,False,False
